gate_index,instance_name,original_cell,variant_cell,fixed_input_slew_ps,output_capacitance_fF,cell_delay_ps,global_T_period_ps,global_T_skew_ps,global_T_setup_ps,global_T_hold_ps,t_clk_q_max_ps,t_clk_q_min_ps,wire_resistance_ohm,wire_capacitance_fF,downstream_input_cap_fF,clock_period_ps_and_freq,global_slack_ps
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,301.7,5.19629,243.3013522432905,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,301.7,16.7515,262.876162494843,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,301.7,54.00279999999999,304.76509097011115,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,301.7,174.09199999999998,491.61730722847096,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,301.7,561.228,1209.0120891515937,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,301.7,0.5,211.7654258221327,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,301.7,1.70478,214.35282133745167,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,301.7,5.81257,221.54147836669995,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,301.7,19.8183,238.40496632268642,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,301.7,67.5719,275.74744400839234,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,301.7,230.39100000000002,450.0661296459048,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,301.7,785.532,1185.6039161962046,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,301.7,0.5,211.4258058983054,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,301.7,2.32079,214.37714469354304,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,301.7,10.7722,224.91407515343764,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,301.7,50.0,255.13646676247802,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,301.7,232.079,387.09913456444383,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,301.7,1077.22,1290.002030406739,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,301.7,5000.0,5460.315667847739,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,301.7,0.5,219.27068117774158,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,301.7,2.32079,221.3837579849097,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,301.7,10.7722,229.51908875094128,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,301.7,50.0,253.91571486216452,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,301.7,232.079,324.1062860636292,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,301.7,1077.22,962.0631259638147,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,301.7,5000.0,3919.994510927172,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,301.7,0.5,222.67935489327039,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,301.7,2.32079,224.47909176284716,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,301.7,10.7722,231.7723779214675,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,301.7,50.0,254.83995360129342,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,301.7,232.079,325.05018743263264,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,301.7,1077.22,872.3445268438356,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
9,rebuffer63,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,301.7,5000.0,3500.3741513790933,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,44.20845,0.7581979300000001,10.391,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_1,50.76,0.5,136.49087360707128,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_1,50.76,1.0684900000000002,149.41937845676694,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_1,50.76,2.2833300000000003,176.45026167679998,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_1,50.76,4.87942,233.76373242471487,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_1,50.76,10.4272,353.4087734265665,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_1,50.76,22.2826,606.400132669377,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_1,50.76,47.617399999999996,1142.9621538795238,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_2,50.76,0.5,135.11275441538712,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_2,50.76,1.16639,143.9126149486575,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_2,50.76,2.72092,164.84676774282553,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_2,50.76,6.347300000000001,211.63235980692966,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_2,50.76,14.8068,318.86404010032476,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_2,50.76,34.541000000000004,563.7976032896421,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_2,50.76,80.5764,1131.9702310548064,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_4,50.76,0.5,135.6105128770074,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_4,50.76,1.2858800000000001,141.35545408595755,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_4,50.76,3.3069900000000003,157.1286893618507,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_4,50.76,8.5048,194.95285941899388,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_4,50.76,21.8724,290.6728270065786,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_4,50.76,56.2506,530.9405841458267,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
10,_274_,sky130_fd_sc_hd__o31ai_4,sky130_fd_sc_hd__o31ai_4,50.76,144.663,1141.6349961665167,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,293.3394699999999,13.35941567,35.708999999999996,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,0.5,121.5976409704887,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,1.2632100000000002,127.03299313550681,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,3.1913699999999996,138.29331119390378,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,8.06272,161.5297479188173,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,20.3697,248.32938855271308,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,51.4623,493.928994589488,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,130.015,1110.40511571038,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,0.5,157.81110614000517,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,1.46462,162.51413376064366,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,4.29024,173.0048821274173,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,12.5672,194.35394308076354,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,36.8123,247.46789799170404,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,107.832,480.1115497506835,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,315.867,1172.2639120948218,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,0.5,172.45361495898948,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,1.61188,175.86871656187242,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,5.19629,184.5692892797037,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,16.7515,203.67871629409962,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,54.00279999999999,244.97875062344764,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,174.09199999999998,456.9577362782085,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,561.228,1177.4389863054237,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,0.5,156.09581435650068,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,1.70478,158.4997207542684,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,5.81257,165.1563675544461,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,19.8183,181.04511236822512,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,67.5719,217.34143369119792,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,230.39100000000002,423.41121103874576,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,785.532,1158.8491418082172,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,0.5,159.9774225858986,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,2.32079,162.70021721133773,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,10.7722,172.44221200122854,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,50.0,201.11527689703536,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,232.079,363.85746449507724,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,1077.22,1265.7455672400752,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,5000.0,5450.646191060124,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,0.5,166.18284759905404,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,2.32079,168.17541721161504,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,10.7722,175.76227281742743,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,50.0,198.91106821361245,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,232.079,298.1602960025486,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,1077.22,939.8597974715901,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,5000.0,3905.2613249859087,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,0.5,169.73136423647483,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,2.32079,171.42880550663529,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,10.7722,178.308377030635,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,50.0,200.48808524136334,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,232.079,282.11333788864016,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,1077.22,852.8110132035562,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,5000.0,3481.572175663717,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
