gate_index,instance_name,original_cell,variant_cell,variant_area_um2,fixed_input_slew_ps,output_capacitance_fF,cell_delay_ps,global_T_period_ps,global_T_skew_ps,global_T_setup_ps,global_T_hold_ps,t_clk_q_max_ps,t_clk_q_min_ps,wire_resistance_ohm,wire_capacitance_fF,downstream_input_cap_fF,clock_period_ps_and_freq,global_slack_ps
10,rebuffer379,sky130_fd_sc_hd__buf_12,sky130_fd_sc_hd__buf_16,27.5264,31.580000000000002,0.5,107.78357459070189,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,83.58575,3.3970641500000003,21.585,1100.000 ps (0.909 GHz),-1692.0
10,rebuffer379,sky130_fd_sc_hd__buf_12,sky130_fd_sc_hd__buf_16,27.5264,31.580000000000002,2.32079,109.49850155496178,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,83.58575,3.3970641500000003,21.585,1100.000 ps (0.909 GHz),-1692.0
10,rebuffer379,sky130_fd_sc_hd__buf_12,sky130_fd_sc_hd__buf_16,27.5264,31.580000000000002,10.7722,116.40363246805502,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,83.58575,3.3970641500000003,21.585,1100.000 ps (0.909 GHz),-1692.0
10,rebuffer379,sky130_fd_sc_hd__buf_12,sky130_fd_sc_hd__buf_16,27.5264,31.580000000000002,50.0,138.9153690062386,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,83.58575,3.3970641500000003,21.585,1100.000 ps (0.909 GHz),-1692.0
10,rebuffer379,sky130_fd_sc_hd__buf_12,sky130_fd_sc_hd__buf_16,27.5264,31.580000000000002,232.079,244.60393708254716,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,83.58575,3.3970641500000003,21.585,1100.000 ps (0.909 GHz),-1692.0
10,rebuffer379,sky130_fd_sc_hd__buf_12,sky130_fd_sc_hd__buf_16,27.5264,31.580000000000002,1077.22,812.8344190357323,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,83.58575,3.3970641500000003,21.585,1100.000 ps (0.909 GHz),-1692.0
10,rebuffer379,sky130_fd_sc_hd__buf_12,sky130_fd_sc_hd__buf_16,27.5264,31.580000000000002,5000.0,3449.5582907921103,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,83.58575,3.3970641500000003,21.585,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_1,5.0048,30.639999999999997,0.5,77.27057179304775,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_1,5.0048,30.639999999999997,1.15039,87.04704829417965,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_1,5.0048,30.639999999999997,2.64678,109.09742317176544,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_1,5.0048,30.639999999999997,6.089650000000001,158.1910990705498,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_1,5.0048,30.639999999999997,14.0109,268.57179287687444,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_1,5.0048,30.639999999999997,32.236000000000004,520.5918684452319,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_1,5.0048,30.639999999999997,74.1677,1105.4786790953483,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_2,8.7584,30.639999999999997,0.5,77.83247517610023,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_2,8.7584,30.639999999999997,1.2602200000000001,84.68543001465977,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_2,8.7584,30.639999999999997,3.17632,101.77137758515805,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_2,8.7584,30.639999999999997,8.005740000000001,143.47785649534774,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_2,8.7584,30.639999999999997,20.178,245.97245017169564,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_2,8.7584,30.639999999999997,50.857600000000005,500.40537700608,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_2,8.7584,30.639999999999997,128.184,1135.4103376201288,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_4,16.2656,30.639999999999997,0.5,82.00328742150701,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_4,16.2656,30.639999999999997,1.38057,86.72224651705487,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_4,16.2656,30.639999999999997,3.81196,99.35856564092506,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_4,16.2656,30.639999999999997,10.525400000000001,133.2308489556982,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_4,16.2656,30.639999999999997,29.0621,223.56307791591735,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_4,16.2656,30.639999999999997,80.2448,467.25878655421957,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
11,_396_,sky130_fd_sc_hd__a21oi_2,sky130_fd_sc_hd__a21oi_4,16.2656,30.639999999999997,221.56799999999998,1135.1984153146534,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.20995,2.7256060000000004,2.4589999999999996,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_0,5.0048,117.9,0.5,118.61413389562611,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_0,5.0048,117.9,1.07852,130.9631696601294,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_0,5.0048,117.9,2.32641,157.34580477739752,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_0,5.0048,117.9,5.01817,213.79082707888972,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_0,5.0048,117.9,10.824399999999999,333.83710302244987,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_0,5.0048,117.9,23.3486,590.0854499846411,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_0,5.0048,117.9,50.364,1140.0594633107926,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_1,5.0048,117.9,0.5,108.69274225041138,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_1,5.0048,117.9,1.16639,117.53203159670095,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_1,5.0048,117.9,2.72092,138.11723699840354,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_1,5.0048,117.9,6.347300000000001,184.98124782502728,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_1,5.0048,117.9,14.8068,296.3118468610968,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_1,5.0048,117.9,34.541000000000004,550.5596900164549,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_1,5.0048,117.9,80.5764,1140.2542931029361,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_2,8.7584,117.9,0.5,110.22061359958236,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_2,8.7584,117.9,1.27761,116.12375206666754,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_2,8.7584,117.9,3.26459,131.51830564499264,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_2,8.7584,117.9,8.34177,169.6705699768247,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_2,8.7584,117.9,21.3151,266.94300990191965,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_2,8.7584,117.9,54.4649,513.0130207226307,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_2,8.7584,117.9,139.17,1137.292730258245,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_4,16.2656,117.9,0.5,120.2605125116273,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_4,16.2656,117.9,1.38341,124.5842201356771,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_4,16.2656,117.9,3.82765,136.3684428675057,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_4,16.2656,117.9,10.590399999999999,167.67347840818795,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_4,16.2656,117.9,29.3018,254.19062834321926,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_4,16.2656,117.9,81.0729,490.0094343491811,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
12,_398_,sky130_fd_sc_hd__o21ai_1,sky130_fd_sc_hd__o21ai_4,16.2656,117.9,224.31400000000002,1136.300660547929,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,57.24325,3.07634384,1.804,1100.000 ps (0.909 GHz),-1692.0
